Cell,EGF,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78
15,0,1.089384549,1.092128265,1.140940294,1.087911867,1.087702398,1.077761312,1.090332528,1.081707468,1.092108447,1.082372198,1.086824662,1.102393931,1.097861673,1.098707629,1.093570942,1.097604535,1.097916845,1.098912337,1.095279344,1.108469573,1.097685088,1.100103931,1.103001635,1.107544744,1.089053964,1.09641009,1.105063451,1.112948072,1.092825122,1.099198885,1.105907971,1.091298588,1.108459218,1.101148342,1.11424661
16,0,1.138247498,1.119601999,1.145660741,1.102788364,1.107153326,1.114642477,1.121730926,1.100869692,1.121533018,1.114068331,1.11790947,1.127853875,1.135876683,1.108166725,1.124136097,1.106008427,1.113994254,1.115408586,1.115286422,1.130359549,1.138442559,1.116754102,1.125590836,1.159230084,1.149156565,1.133120757,1.141573872,1.151734559,1.134929056,1.129386557,1.129718294,1.135759898,1.157233853,1.156591869,1.135730932
17,0,1.190884275,1.194874187,1.194186273,1.188007981,1.187721068,1.156651065,1.174558374,1.163303171,1.184911063,1.184105694,1.165577029,1.180284979,1.195179234,1.178453419,1.174096844,1.184863004,1.190493802,1.188326947,1.190592659,1.20041186,1.202838793,1.207288311,1.201079264,1.208325312,1.199931957,1.200304101,1.188976821,1.193747948,1.180647526,1.17929244,1.188447258,1.192449604,1.192780185,1.202355211,1.196852911
18,0,1.115605083,1.119310392,1.125644465,1.123125206,1.133284732,1.10243079,1.090489499,1.076607691,1.100934528,1.064026376,1.070319258,1.089022825,1.105082536,1.098849171,1.110563539,1.102365507,1.113654753,1.105884326,1.170199268,1.139231422,1.124254755,1.13108202,1.106494474,1.130811179,1.118952442,1.131254659,1.137700029,1.130394231,1.122081881,1.133384398,1.136111944,1.134375128,1.12756625,1.117178399,1.139981327
19,0,1.145123623,1.153497534,1.146623661,1.14948538,1.167298095,1.112683775,1.127683713,1.100656245,1.139479114,1.099960226,1.121750431,1.124409231,1.134150881,1.134741813,1.126820307,1.135694104,1.136049525,1.13340634,1.133394694,1.145452317,1.141447682,1.15579186,1.147125732,1.144777698,1.142653506,1.117110345,1.124618225,1.14248852,1.134054477,1.133152505,1.14149971,1.132880045,1.125255554,1.121574654,1.14642348
20,0,1.132519125,1.154099846,1.154958067,1.154764106,1.150189184,1.11271154,1.116205976,1.118604242,1.128007598,1.129860805,1.139383854,1.139532811,1.147403136,1.142099174,1.141455423,1.157416063,1.160848081,1.172791184,1.181746694,1.196731824,1.206294589,1.217946631,1.21301553,1.208695796,1.19703506,1.184495644,1.178427587,1.180112921,1.164141228,1.164487272,1.173677575,1.162584019,1.178588963,1.167402024,1.173590989
21,0,1.153526284,1.145161377,1.162396915,1.136602999,1.152971912,1.111487388,1.119760718,1.099284695,1.111755498,1.119419199,1.122739142,1.121617212,1.13631654,1.116161888,1.105356962,1.117332522,1.121089332,1.130282094,1.119616364,1.143708426,1.138384101,1.144880743,1.140079999,1.155251382,1.142647208,1.149317622,1.137464154,1.153203248,1.141095309,1.131515371,1.143600971,1.148173438,1.140697106,1.14870164,1.15202147
22,0,1.25681932,1.27467257,1.269940469,1.279919907,1.268435247,1.244610767,1.259722925,1.259535132,1.249167111,1.263750059,1.265346806,1.273401403,1.273165498,1.275465884,1.272702703,1.275929992,1.28093352,1.286728007,1.274638094,1.270308445,1.267051961,1.278327496,1.281889637,1.272581342,1.281841037,1.277184923,1.273597749,1.28018277,1.284152811,1.279952743,1.276948239,1.283897329,1.278070015,1.280518083,1.284476112
23,0,1.139143358,1.122968555,1.129798009,1.135221118,1.129631594,1.099018551,1.106421674,1.101574546,1.102893535,1.105607062,1.098626228,1.099764232,1.101886209,1.095940656,1.100060252,1.101406483,1.104987022,1.100278453,1.116472807,1.132883206,1.131068084,1.116574892,1.124274138,1.134096282,1.119415014,1.128672194,1.127731967,1.123595768,1.12076565,1.111875223,1.117005047,1.121253732,1.142977045,1.139166585,1.132435649
24,0,1.135145409,1.141506393,1.134206867,1.131206014,1.138475594,1.137165248,1.142577825,1.140975836,1.156539588,1.127672063,1.139997698,1.160840794,1.160393944,1.143109231,1.150850301,1.163864942,1.15531113,1.161770472,1.151997517,1.168893053,1.170087093,1.149745616,1.14378395,1.15141808,1.151173622,1.155667348,1.147234935,1.155676175,1.145837675,1.139136809,1.13836013,1.146123654,1.152913246,1.153273073,1.146935096
25,0,1.171962795,1.190299974,1.185281068,1.183219863,1.186127229,1.158375894,1.179031262,1.178512696,1.190114754,1.176048268,1.194569206,1.202011282,1.19262909,1.194927477,1.190923214,1.187392039,1.18513701,1.200346631,1.194966643,1.200816744,1.204517516,1.198212799,1.190211707,1.1934237,1.201892208,1.188622188,1.197045746,1.189267057,1.195500462,1.19801049,1.19949616,1.204361398,1.198357691,1.189173447,1.195775304
26,0,1.171954745,1.172422979,1.183617944,1.187107602,1.176372507,1.133263638,1.123287254,1.162607471,1.153222282,1.147384511,1.152902391,1.151340205,1.17620749,1.156168286,1.163535917,1.161386387,1.161375853,1.164770489,1.177906713,1.186459712,1.176312545,1.178508931,1.181607737,1.170730614,1.177262239,1.172971506,1.176814507,1.184118347,1.162008835,1.179442306,1.172368584,1.170415313,1.180070559,1.18763464,1.203342649
27,0,1.157288825,1.155050463,1.152656313,1.151571059,1.158040029,1.158221742,1.162302815,1.162539955,1.177861106,1.174365857,1.164611536,1.180491052,1.179875488,1.184113276,1.177717514,1.183988499,1.19014109,1.192954979,1.179221798,1.204164497,1.197263301,1.18229222,1.193660288,1.206489923,1.197636167,1.197849493,1.196257441,1.190843245,1.180171603,1.191511437,1.179401089,1.18733922,1.196299848,1.204572228,1.186248743
28,0,1.166534529,1.17107659,1.162505865,1.18284081,1.154983708,1.133868232,1.146673617,1.121062301,1.134463592,1.127831701,1.143624484,1.141960566,1.139057867,1.125747868,1.125317077,1.129034765,1.133384821,1.126886536,1.124633232,1.148582788,1.142431456,1.144155108,1.138899713,1.153911681,1.146437774,1.150035941,1.138663467,1.138536864,1.137150653,1.139132135,1.142764286,1.148065469,1.154265469,1.15526074,1.155423741
29,0,1.181666786,1.181988258,1.18661787,1.189028742,1.183956033,1.144560838,1.152069001,1.150523472,1.163996281,1.156832158,1.160122145,1.170874083,1.171498152,1.164581256,1.168531416,1.169270514,1.165950901,1.169953863,1.172066619,1.178561273,1.17855973,1.189817832,1.182310036,1.196646052,1.188488244,1.189075504,1.182506012,1.191808193,1.188329476,1.187394432,1.193321428,1.193906058,1.196925161,1.190470893,1.195532025
30,0,1.24848018,1.273763715,1.274750192,1.271567674,1.262927643,1.239668819,1.263503629,1.259808652,1.281378047,1.253085989,1.257549506,1.271237833,1.270676928,1.259470407,1.267690177,1.268502319,1.270205861,1.275300138,1.28351799,1.304052725,1.303851831,1.300217484,1.300141597,1.321020265,1.33074183,1.319594761,1.306298836,1.304780575,1.310502871,1.300338196,1.305666227,1.306790092,1.309355554,1.293165836,1.298916838
31,0,1.262257569,1.252741908,1.264903482,1.257227548,1.247951766,1.215198291,1.237104829,1.218015965,1.244638796,1.227185223,1.221770234,1.229608257,1.233546367,1.22893242,1.230976854,1.236644702,1.231844827,1.230312129,1.233691788,1.248168718,1.252294155,1.240153627,1.262184743,1.260384305,1.253756264,1.251617351,1.251787654,1.26358708,1.236673568,1.233778842,1.238908719,1.236054345,1.24558643,1.23492995,1.237249369
32,0,1.171897614,1.170208768,1.181871096,1.166286408,1.170834066,1.133830518,1.153973529,1.130672432,1.160503459,1.149871342,1.148669689,1.153627959,1.161771385,1.153579916,1.156442536,1.165536608,1.151197816,1.158418089,1.155466766,1.174879111,1.161685875,1.155202597,1.160910522,1.177179977,1.163457782,1.168196227,1.165777413,1.172933124,1.154392727,1.151975254,1.158243991,1.15285138,1.166672119,1.153858046,1.162579305
33,0,1.110827392,1.109242098,1.119198368,1.117998484,1.114892198,1.095793235,1.109920148,1.104859537,1.11492202,1.112754183,1.119320332,1.124339489,1.123209057,1.117071767,1.1106569,1.115693692,1.11347838,1.112945524,1.107757029,1.136663294,1.129191193,1.120263978,1.123019854,1.116496501,1.120644532,1.108571809,1.113518887,1.113703009,1.104406346,1.099893661,1.110122354,1.109496691,1.111565563,1.116227526,1.123102772
34,0,1.152340099,1.155597332,1.172152721,1.157670171,1.141672622,1.137403098,1.156664872,1.140663166,1.15559562,1.148569287,1.142149132,1.15329278,1.151627221,1.156571661,1.149298503,1.17093894,1.149924712,1.159589629,1.154013054,1.165505246,1.153133937,1.162661834,1.167798158,1.172701385,1.178879675,1.172459143,1.169254355,1.172695375,1.151679035,1.150923347,1.152451209,1.149613675,1.156898719,1.162338499,1.165529631
35,0,1.105150077,1.100388249,1.134580489,1.117524695,1.114781402,1.101776867,1.123971834,1.107636774,1.11668611,1.107068811,1.106457299,1.110131232,1.112296269,1.120218902,1.10486885,1.11633404,1.101009678,1.106897311,1.100429645,1.114920164,1.117943175,1.113443809,1.108001962,1.108977553,1.106499298,1.108363307,1.113625154,1.112987292,1.104655507,1.105236565,1.119200854,1.110862535,1.107370059,1.107405,1.105111238
36,0,1.113278458,1.118245716,1.130852769,1.11937505,1.11561743,1.137037522,1.125835148,1.129677303,1.150197284,1.146591617,1.147192635,1.142432569,1.145414077,1.134561842,1.13616404,1.139361102,1.149145695,1.143274384,1.13855266,1.155994798,1.151658787,1.152701513,1.139335814,1.144427465,1.150609113,1.150096774,1.14805126,1.151400137,1.144387378,1.145128066,1.151918628,1.149809421,1.151762245,1.148838241,1.155338768
37,0,1.116464463,1.135789171,1.14096479,1.124143412,1.129861445,1.081637639,1.103210101,1.093540688,1.101621254,1.096453693,1.099955197,1.099949394,1.116634395,1.114905418,1.077600825,1.094148009,1.095184623,1.092071422,1.087893885,1.123046874,1.110201343,1.125115806,1.101384022,1.106723634,1.10083328,1.099130635,1.088899429,1.109446403,1.110364426,1.106277102,1.108970591,1.117565607,1.124303563,1.108987727,1.13574244
38,0,1.246536224,1.242447759,1.245781435,1.243671923,1.24516749,1.197248968,1.212203567,1.204543485,1.222926895,1.217373364,1.219969017,1.227615627,1.226171919,1.213036318,1.215552106,1.205647811,1.223989213,1.2161461,1.2137329,1.216521449,1.219112783,1.218254137,1.212318979,1.235212574,1.228227327,1.213300655,1.213413239,1.218135427,1.204659353,1.213916736,1.220115405,1.231611308,1.224057632,1.232393153,1.229924766
39,0,1.14621272,1.147516227,1.153102196,1.146840797,1.139749072,1.129299435,1.1504279,1.127124866,1.134011292,1.127445625,1.13110092,1.148354953,1.163715163,1.12528049,1.134387694,1.13969254,1.144285702,1.126344369,1.136961948,1.151201507,1.149526519,1.164668102,1.153669131,1.160444303,1.15551329,1.160635974,1.153748091,1.155638287,1.162733524,1.170390008,1.156838167,1.160851164,1.163849442,1.160803039,1.162051608
40,0,1.126410065,1.130050243,1.142481035,1.139754418,1.14351774,1.116400185,1.130231141,1.131635807,1.133559491,1.123318281,1.148625435,1.143588666,1.141605344,1.137349327,1.159509265,1.139467566,1.150859398,1.161545355,1.156811872,1.153892401,1.151833858,1.153586466,1.155655149,1.140550257,1.145073711,1.152514916,1.168620705,1.170269744,1.177434822,1.169221243,1.183533315,1.159068594,1.159395246,1.161139655,1.160857603
41,0,1.136269428,1.146156607,1.164940644,1.141358484,1.121966047,1.142397506,1.155639256,1.145462481,1.149881741,1.145434269,1.144547065,1.153839356,1.160327786,1.155381034,1.144588276,1.156762936,1.146795168,1.155353925,1.149551428,1.17444868,1.152412688,1.166453196,1.169693133,1.180582858,1.176604435,1.188800005,1.179389332,1.183248127,1.185156281,1.186085676,1.185833347,1.186152046,1.210165385,1.209988081,1.207423773
42,0,1.088822555,1.107467431,1.117719936,1.098497324,1.114232807,1.109806607,1.114260468,1.117474453,1.125315153,1.121167446,1.124028179,1.132079113,1.126875311,1.126457904,1.114798577,1.117658306,1.118015749,1.12391509,1.113217963,1.138965517,1.144747993,1.150469336,1.139680083,1.165795207,1.148454006,1.158812533,1.167575936,1.162255662,1.154250038,1.16748154,1.172700145,1.165425247,1.171549188,1.172035511,1.183856227
43,0,1.109187101,1.126852565,1.113858413,1.118102251,1.113959609,1.104195483,1.123213869,1.121665951,1.121171764,1.130059591,1.10426744,1.111581741,1.11385944,1.126516304,1.126366619,1.129031382,1.128187942,1.101363655,1.130599334,1.139170628,1.110135427,1.121757181,1.106524017,1.12241559,1.132511512,1.123923422,1.124171086,1.126333891,1.109096113,1.104816162,1.115152132,1.107927209,1.123043689,1.126237525,1.128617329
44,0,1.105291137,1.116634363,1.105121785,1.119056679,1.13218537,1.146837496,1.139943974,1.160737645,1.158804092,1.138253983,1.14074368,1.162145837,1.16525178,1.163947104,1.151488144,1.146438243,1.156238478,1.142443475,1.132248181,1.151945419,1.1442249,1.136331814,1.128084484,1.098065959,1.133337592,1.096369778,1.110467098,1.106987183,1.137520756,1.147919062,1.14369968,1.152380645,1.125419805,1.106576287,1.1486377
45,0,1.150050049,1.141884773,1.161073748,1.153117074,1.147920511,1.137426687,1.147894497,1.15114712,1.160323661,1.157254955,1.155958475,1.164305405,1.160622538,1.170148494,1.158957423,1.161052716,1.176203777,1.164970652,1.158922997,1.173058806,1.174108941,1.171303784,1.183189581,1.17318225,1.17180662,1.179549199,1.18001639,1.174572769,1.172569334,1.185242149,1.189359171,1.195375516,1.198969326,1.196853023,1.198174399
46,0,1.130772277,1.144257112,1.155680068,1.135835399,1.138507269,1.122829464,1.14704845,1.142577826,1.163803906,1.129036909,1.146110852,1.144894425,1.160741555,1.14396252,1.142268872,1.143807455,1.149911562,1.148878986,1.1466616,1.167526084,1.14984719,1.157780506,1.148498389,1.161553373,1.157981191,1.159970913,1.14728742,1.15491674,1.144193457,1.154429327,1.157801393,1.163942312,1.164677542,1.153333841,1.174547202
47,0,1.103975808,1.101986864,1.118238503,1.09888354,1.101162526,1.092917954,1.115507597,1.110446559,1.126105672,1.113034525,1.106741791,1.118572696,1.127293553,1.116491171,1.113245427,1.120582044,1.11416416,1.123807263,1.11573942,1.130835315,1.135157293,1.122743803,1.113458707,1.12177022,1.122324374,1.130442444,1.120070321,1.117460059,1.125146134,1.11865467,1.12299866,1.117851238,1.111988969,1.130154256,1.123531993
48,0,1.158117876,1.183260385,1.188920735,1.18218563,1.178723429,1.14347531,1.154500286,1.147320771,1.176006003,1.151238004,1.176555371,1.17323268,1.181484788,1.185356182,1.189920915,1.187568164,1.185761837,1.196753304,1.195834244,1.202565791,1.198565399,1.200461467,1.197400679,1.20626824,1.209780885,1.195079989,1.183778491,1.18998837,1.194812344,1.193573955,1.208572683,1.208242043,1.204040437,1.204019981,1.199364969
49,0,1.169336023,1.181947782,1.192705796,1.187180626,1.157423115,1.124679229,1.10020242,1.110734799,1.123070146,1.114033138,1.110017018,1.142843027,1.126906752,1.106638052,1.165222693,1.122036665,1.119593901,1.110087512,1.119852294,1.125674789,1.12210442,1.119759305,1.178737386,1.116462562,1.110796335,1.123015087,1.112686918,1.174975394,1.111982344,1.127149128,1.122205193,1.123358957,1.122097228,1.11542985,1.142320135
50,0,1.173242489,1.198959656,1.193028179,1.191920567,1.185681481,1.13681515,1.142420744,1.150918244,1.167641891,1.144599798,1.161050308,1.163708496,1.170083057,1.146204785,1.159983381,1.152987832,1.14806756,1.148263245,1.149501448,1.157012887,1.163581399,1.16696497,1.154650815,1.150582901,1.149592256,1.140916023,1.142410794,1.143664572,1.142319215,1.147443012,1.16023946,1.142068225,1.144706334,1.158656803,1.162673398
51,0,1.08485973,1.088909039,1.09894688,1.093877246,1.080457241,1.071934774,1.077801591,1.07119766,1.083492504,1.088513283,1.069040515,1.090561508,1.094027923,1.096275345,1.084082823,1.09408125,1.088344089,1.083350049,1.080759438,1.09338657,1.087188016,1.08084044,1.087325214,1.098994352,1.096638243,1.08797747,1.077226575,1.095697776,1.075521933,1.082344565,1.075798992,1.081617268,1.081454628,1.080241048,1.089722506
52,0,1.095189034,1.111780624,1.100843963,1.125942934,1.120068347,1.117481278,1.134289994,1.137548063,1.149526166,1.12479451,1.135427763,1.153393845,1.148419907,1.150440897,1.134299798,1.145211753,1.152674504,1.144782642,1.140704024,1.149155352,1.16232215,1.135565896,1.132261652,1.110369718,1.139709799,1.096294094,1.116109016,1.106253814,1.135965991,1.127535389,1.127542749,1.13603591,1.102084404,1.109882712,1.146303769
53,0,1.129313944,1.148220329,1.151193795,1.145391648,1.147976594,1.105729222,1.123982446,1.117003224,1.134693217,1.118953958,1.130645966,1.134275466,1.133696532,1.134796741,1.130555133,1.13307645,1.155372321,1.14310377,1.13861508,1.14773468,1.136875028,1.150608846,1.137508877,1.154975027,1.159021669,1.178605321,1.162749251,1.158501888,1.154165068,1.161757374,1.156408585,1.161659737,1.167629409,1.173227871,1.175971428
54,0,1.098888661,1.132037883,1.136299941,1.129748446,1.134267893,1.096089825,1.109769391,1.109363801,1.10721299,1.119327262,1.114838397,1.124803639,1.125873592,1.112146059,1.111015115,1.109373727,1.121453416,1.114978252,1.121230023,1.132639861,1.129618493,1.119869317,1.111759079,1.111859768,1.102275058,1.121014252,1.107091708,1.103889907,1.093455943,1.096037679,1.096981479,1.094500091,1.110148336,1.117252688,1.111085554
55,0,1.157359678,1.187081286,1.177562769,1.168465339,1.169612467,1.114559067,1.136804947,1.122266471,1.146010451,1.123203425,1.130685879,1.156625837,1.155540902,1.146997804,1.151491782,1.133334193,1.151455927,1.150449044,1.148972952,1.158914543,1.158483594,1.162427156,1.156556359,1.153529646,1.1450941,1.146928339,1.142559623,1.133559128,1.160855444,1.158199725,1.16809644,1.167939911,1.167528021,1.150683175,1.175034516
56,0,1.116994598,1.113213872,1.109686542,1.107873552,1.106043033,1.107592301,1.102696818,1.107761167,1.133449314,1.111501608,1.112153687,1.121281645,1.124336029,1.124691386,1.11388683,1.117789681,1.126317943,1.140632975,1.124071508,1.146310429,1.138648164,1.127678269,1.136566699,1.122516862,1.128598558,1.121842161,1.114436483,1.113201576,1.125990957,1.119751524,1.12665465,1.121661765,1.121689298,1.118437863,1.138479893
57,0,1.088018168,1.11564957,1.132981112,1.100781735,1.107198455,1.083914219,1.105992309,1.059414852,1.105782527,1.08383378,1.079567421,1.083529972,1.087410411,1.081790549,1.058994947,1.068437469,1.073617864,1.065069237,1.067743301,1.083027209,1.061918593,1.07382441,1.080452968,1.075345888,1.061004981,1.079002815,1.068770614,1.057674143,1.055775985,1.079916159,1.066433231,1.046382871,1.0652756,1.063947191,1.087735463
58,0,1.240861261,1.246641829,1.251906173,1.25662832,1.264024889,1.243665533,1.241593554,1.267488671,1.253285859,1.27783421,1.274953987,1.267840444,1.269037661,1.285669751,1.287930177,1.279818635,1.295581236,1.282794616,1.282647926,1.267394703,1.278653853,1.269577204,1.266302506,1.259235526,1.269113551,1.275736788,1.288109348,1.277552349,1.289097993,1.28638032,1.283160456,1.281174931,1.277551691,1.284434286,1.273901842
59,0,1.07853802,1.098587957,1.108323948,1.110367924,1.084307509,1.092103234,1.087190492,1.075116702,1.093003864,1.086806515,1.094993316,1.098600537,1.111507922,1.081872471,1.08109503,1.098211559,1.092101573,1.109440437,1.090464674,1.111257042,1.113609769,1.105039954,1.107500807,1.128107345,1.117165898,1.116468183,1.123290526,1.126684666,1.133667307,1.127607644,1.145017669,1.153995781,1.120675473,1.132806158,1.146064268
60,0,1.180947822,1.19389897,1.191804088,1.188443039,1.188523169,1.151559307,1.155977738,1.171003772,1.165611303,1.165868297,1.168712596,1.175906247,1.182052677,1.168353253,1.173969711,1.177433682,1.181748788,1.172857949,1.181440599,1.188313808,1.190166705,1.188347328,1.185754687,1.178332765,1.179331797,1.170708245,1.174242075,1.175152206,1.18165423,1.182927139,1.184550194,1.182014464,1.179010747,1.174539385,1.188570019
61,0,1.146014911,1.166251096,1.172223122,1.161234999,1.15650842,1.106899918,1.139602932,1.123978995,1.139375427,1.119724285,1.133239293,1.151884298,1.154856495,1.140753278,1.135219225,1.133326625,1.13752185,1.151677156,1.153241597,1.166192147,1.166980948,1.167356812,1.150085068,1.163083448,1.15711885,1.141459328,1.146998729,1.151295522,1.150843708,1.160672385,1.168846475,1.167312153,1.165166623,1.151996151,1.164892067
62,0,1.13933966,1.134644493,1.146713071,1.130980757,1.132954181,1.095811814,1.121800629,1.089752631,1.128407871,1.104206047,1.100552201,1.120378396,1.124635786,1.127467916,1.1145764,1.121302743,1.118472088,1.11787165,1.113491397,1.158177813,1.129031155,1.135722004,1.137966124,1.161517481,1.138721222,1.15029738,1.135092299,1.142965892,1.12071656,1.120059981,1.152360922,1.124433551,1.139132219,1.141227947,1.138838178
63,0,1.166890488,1.16535778,1.184464549,1.178826311,1.17039708,1.122324876,1.137371496,1.138242942,1.15167206,1.136329146,1.139927432,1.154825331,1.161843634,1.156024745,1.155105905,1.152169116,1.157600949,1.158291749,1.143229772,1.160737554,1.16224401,1.160984425,1.163432027,1.168447604,1.157364768,1.152184399,1.155434244,1.154617268,1.157113079,1.155481165,1.155316691,1.158741616,1.167847231,1.16783407,1.17798306
64,0,1.152676202,1.174840102,1.186830372,1.166438254,1.168653477,1.133198447,1.13552578,1.131927732,1.153911817,1.133059502,1.132271708,1.14226226,1.152028754,1.145240111,1.133486032,1.143913214,1.139562089,1.151321756,1.146781228,1.168790487,1.172704135,1.162834364,1.155655098,1.167341732,1.169103417,1.168498899,1.142741073,1.148281015,1.150973428,1.146613268,1.162367224,1.15635019,1.164611573,1.15866739,1.173227982
